Image_1,Image_2,Modality,Folder_1,Folder_2,pHash_Distance,dHash_Distance,Similarity_Classification,Recommended_Action
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,1,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,8,17,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00150.png,data/raw/mri_images/T2/MRI00073.png,mri,DWI,T2,10,18,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/DWI/MRI00152.png,mri,DWI,DWI,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/DWI/MRI00155.png,mri,DWI,DWI,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,0,2,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,8,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,0,4,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,5,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,5,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00098.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,3,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,8,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,0,4,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00118.png,mri,DWI,FLAIR,10,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,7,14,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,10,12,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/T2/MRI00067.png,mri,DWI,T2,10,16,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/T2/MRI00073.png,mri,DWI,T2,9,15,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00151.png,data/raw/mri_images/T2/MRI00078.png,mri,DWI,T2,10,12,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/DWI/MRI00153.png,mri,DWI,DWI,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/DWI/MRI00155.png,mri,DWI,DWI,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,7,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,2,4,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,7,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,4,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,7,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00091.png,mri,DWI,FLAIR,8,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,9,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,5,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,10,16,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00152.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,9,12,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/DWI/MRI00154.png,mri,DWI,DWI,2,5,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/DWI/MRI00156.png,mri,DWI,DWI,2,1,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00083.png,mri,DWI,FLAIR,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00085.png,mri,DWI,FLAIR,5,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00093.png,mri,DWI,FLAIR,7,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00094.png,mri,DWI,FLAIR,4,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,9,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00102.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00103.png,mri,DWI,FLAIR,8,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,0,6,Exact Duplicate,Keep Representative / Purge Duplicate
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,10,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,2,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00118.png,mri,DWI,FLAIR,8,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00043.png,mri,DWI,T2,9,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00045.png,mri,DWI,T2,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00052.png,mri,DWI,T2,9,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00053.png,mri,DWI,T2,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,10,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00065.png,mri,DWI,T2,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00153.png,data/raw/mri_images/T2/MRI00066.png,mri,DWI,T2,9,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/DWI/MRI00156.png,mri,DWI,DWI,2,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,10,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,9,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,8,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00083.png,mri,DWI,FLAIR,9,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00085.png,mri,DWI,FLAIR,7,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00086.png,mri,DWI,FLAIR,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00093.png,mri,DWI,FLAIR,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00094.png,mri,DWI,FLAIR,4,6,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,4,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,9,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00102.png,mri,DWI,FLAIR,6,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00103.png,mri,DWI,FLAIR,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,9,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00108.png,mri,DWI,FLAIR,2,7,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,4,8,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,8,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00118.png,mri,DWI,FLAIR,10,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,4,9,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/T2/MRI00045.png,mri,DWI,T2,10,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00154.png,data/raw/mri_images/T2/MRI00062.png,mri,DWI,T2,9,11,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/DWI/MRI00157.png,mri,DWI,DWI,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,8,10,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/DWI/MRI00160.png,mri,DWI,DWI,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00081.png,mri,DWI,FLAIR,7,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00082.png,mri,DWI,FLAIR,8,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00084.png,mri,DWI,FLAIR,7,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00089.png,mri,DWI,FLAIR,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00090.png,mri,DWI,FLAIR,7,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00092.png,mri,DWI,FLAIR,7,4,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00095.png,mri,DWI,FLAIR,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00096.png,mri,DWI,FLAIR,7,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00097.png,mri,DWI,FLAIR,9,8,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00098.png,mri,DWI,FLAIR,8,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00100.png,mri,DWI,FLAIR,7,9,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00101.png,mri,DWI,FLAIR,7,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00105.png,mri,DWI,FLAIR,5,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00106.png,mri,DWI,FLAIR,9,3,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00109.png,mri,DWI,FLAIR,6,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00110.png,mri,DWI,FLAIR,10,6,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00115.png,mri,DWI,FLAIR,10,5,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00116.png,mri,DWI,FLAIR,2,3,Near Duplicate,Document & Evaluate Similarity Threshold
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/FLAIR/MRI00120.png,mri,DWI,FLAIR,10,7,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/T2/MRI00041.png,mri,DWI,T2,9,17,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/T2/MRI00056.png,mri,DWI,T2,10,15,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/T2/MRI00067.png,mri,DWI,T2,10,17,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/T2/MRI00073.png,mri,DWI,T2,9,14,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00155.png,data/raw/mri_images/T2/MRI00078.png,mri,DWI,T2,10,17,Visually Similar,Retain - Shows Structural Variation
data/raw/mri_images/DWI/MRI00156.png,data/raw/mri_images/DWI/MRI00158.png,mri,DWI,DWI,10,6,Visually Similar,Retain - Shows Structural Variation
