Deployment_ID,Version,Commit_SHA,Service_Name,Target_Environment,Deployer,Error_Rate_Delta,Latency_P95_ms,Latency_P99_ms,Unit_Test_Failure_Rate,Integration_Test_Passed,Security_Critical_CVEs,Security_High_CVEs,Anomalous_Egress_MB,Auth_Failure_Spike,Changed_Files_Count,Lines_Delta,Production_Incident,Risk_Score,Decision
DEP-11297,v1.6.12,8d46cb8,analytics-pipeline,production-eu-central,ci-bot-auto,0.109,97.2,113.7,0.45,1,0,0,9.1,0.0,5,421,0,15,ALLOW
DEP-11298,v2.11.13,32793a1,analytics-pipeline,production-eu-central,david.kim,1.399,199.2,334.2,1.25,1,0,1,82.7,12.6,37,746,1,62,PAUSE
DEP-11299,v2.6.24,90d5958,search-indexer,staging-preprod,ci-bot-auto,5.088,557.1,882.6,6.98,0,4,3,256.9,32.4,43,5670,1,100,BLOCK
DEP-11300,v3.6.22,bec453f,analytics-pipeline,staging-preprod,sarah.jenkins,0.14,84.1,117.0,0.44,1,0,0,33.8,1.7,2,291,0,11,ALLOW
DEP-11301,v3.8.17,176a803,order-processing,production-eu-central,priya.sharma,0.055,78.6,114.5,0.0,1,0,0,41.5,0.0,2,186,0,9,ALLOW
DEP-11302,v3.11.17,3c92d7c,user-profile,canary-prod,marcus.vance,0.009,63.1,103.4,0.0,1,0,0,35.1,1.2,9,350,0,5,ALLOW
DEP-11303,v3.2.20,3d13296,search-indexer,canary-prod,david.kim,0.0,77.6,121.69999999999999,0.0,1,0,0,9.5,1.2,8,425,0,8,ALLOW
DEP-11304,v1.4.18,e6310ae,user-profile,production-us-east,david.kim,0.0,55.0,79.2,0.0,1,0,0,31.5,1.4,12,429,0,5,ALLOW
DEP-11305,v3.6.13,688d677,user-profile,canary-prod,alex.chen,0.0,78.2,96.0,0.0,1,0,0,27.6,0.0,4,152,0,5,ALLOW
DEP-11306,v1.4.25,ee12bc0,search-indexer,production-eu-central,elena.rostova,0.021,72.6,113.89999999999999,0.0,1,0,0,35.7,1.1,10,389,0,5,ALLOW
DEP-11307,v2.14.19,c4e326d,order-processing,production-us-east,alex.chen,0.075,58.4,95.6,0.0,1,0,0,28.5,1.1,6,42,0,7,ALLOW
DEP-11308,v2.11.13,3e6bd61,user-profile,staging-preprod,elena.rostova,0.0,70.0,109.4,0.0,1,0,0,19.6,0.0,6,386,0,9,ALLOW
DEP-11309,v2.10.11,ff9862c,order-processing,canary-prod,alex.chen,0.168,72.4,104.7,0.0,1,0,0,15.9,0.0,14,290,0,9,ALLOW
DEP-11310,v1.10.10,c023269,payment-service,staging-preprod,ci-bot-auto,6.24,749.6,990.9000000000001,23.8,0,1,4,547.5,37.7,90,7685,1,100,BLOCK
DEP-11311,v1.2.8,526c593,notification-worker,staging-preprod,sarah.jenkins,0.0,87.5,138.7,0.38,1,0,0,21.3,0.3,9,274,0,11,ALLOW
DEP-11312,v2.6.2,ea3a431,user-profile,production-eu-central,david.kim,0.0,42.8,61.699999999999996,0.18,1,0,0,26.1,0.7,13,201,0,7,ALLOW
DEP-11313,v1.3.23,91c30c4,auth-gateway,canary-prod,marcus.vance,0.0,60.8,101.9,0.0,1,0,0,29.2,0.0,11,63,0,9,ALLOW
DEP-11314,v1.15.25,c8db647,order-processing,staging-preprod,marcus.vance,1.257,147.5,228.7,2.69,1,0,3,42.8,6.2,10,592,1,75,BLOCK
DEP-11315,v3.6.7,c52f0a6,auth-gateway,canary-prod,sarah.jenkins,0.04,53.5,83.0,0.0,1,0,0,7.0,1.7,14,181,0,11,ALLOW
DEP-11316,v3.10.29,a4ef3dd,order-processing,staging-preprod,alex.chen,0.028,79.6,101.39999999999999,0.0,1,0,0,20.0,0.0,2,141,0,6,ALLOW
DEP-11317,v3.4.0,d6710ee,payment-service,staging-preprod,marcus.vance,0.0,47.3,94.3,0.0,1,0,0,19.4,1.4,10,76,0,4,ALLOW
DEP-11318,v1.1.11,6eadbcd,analytics-pipeline,staging-preprod,marcus.vance,0.02,46.0,79.0,0.0,1,0,0,29.8,0.0,4,126,0,6,ALLOW
DEP-11319,v2.5.16,6d0f124,analytics-pipeline,production-eu-central,david.kim,0.115,52.3,81.5,0.22,1,0,0,29.2,0.2,5,405,0,10,ALLOW
DEP-11320,v3.14.13,af27702,payment-service,canary-prod,david.kim,0.324,182.5,276.7,2.02,1,0,2,79.4,9.1,40,1580,1,58,PAUSE
DEP-11321,v2.11.5,9156c4f,user-profile,production-eu-central,marcus.vance,0.743,205.3,343.70000000000005,1.08,1,1,2,46.8,16.7,34,622,0,85,BLOCK
DEP-11322,v3.1.19,773d295,payment-service,staging-preprod,elena.rostova,0.825,181.7,274.1,0.88,1,1,2,81.3,11.8,27,1106,0,80,BLOCK
DEP-11323,v1.10.6,7e41e30,search-indexer,production-eu-central,elena.rostova,3.921,537.6,1056.4,16.4,1,1,4,198.5,63.4,90,2170,1,100,BLOCK
DEP-11324,v2.13.30,0142037,notification-worker,production-us-east,ci-bot-auto,1.354,213.1,329.7,0.96,0,0,2,89.7,13.8,16,1105,1,84,BLOCK
DEP-11325,v3.15.18,1c7d51c,auth-gateway,production-eu-central,priya.sharma,0.045,59.6,109.30000000000001,0.0,1,0,0,15.3,1.9,1,135,0,4,ALLOW
DEP-11326,v1.15.4,6b9fad2,notification-worker,production-eu-central,priya.sharma,0.0,81.0,112.9,0.0,1,0,0,35.1,1.9,9,81,0,8,ALLOW
DEP-11327,v2.6.3,ed36038,user-profile,staging-preprod,marcus.vance,0.0,86.4,140.0,0.0,1,0,0,32.1,0.1,14,334,0,7,ALLOW
DEP-11328,v3.9.11,600d8e3,auth-gateway,staging-preprod,elena.rostova,0.404,186.6,293.5,2.73,1,0,1,75.7,10.5,17,671,0,52,PAUSE
DEP-11329,v2.9.18,8c78a71,payment-service,production-us-east,sarah.jenkins,0.026,59.8,93.9,0.48,1,0,0,22.1,2.4,6,412,0,11,ALLOW
DEP-11330,v1.3.12,12bc011,order-processing,production-us-east,sarah.jenkins,0.14,69.2,100.1,0.0,1,0,0,24.7,1.2,11,419,0,8,ALLOW
DEP-11331,v3.8.17,d3b2cbc,analytics-pipeline,production-eu-central,elena.rostova,0.0,73.7,114.2,0.5,1,0,0,37.3,3.1,2,63,0,10,ALLOW
DEP-11332,v2.2.24,ab3fbe7,analytics-pipeline,production-eu-central,alex.chen,0.0,77.3,100.9,0.0,1,0,1,30.6,0.4,2,327,0,16,ALLOW
DEP-11333,v1.9.4,d02432e,auth-gateway,staging-preprod,marcus.vance,0.0,69.2,79.2,0.0,1,0,0,11.0,0.9,10,353,0,5,ALLOW
DEP-11334,v3.3.6,6bc49dc,analytics-pipeline,production-eu-central,alex.chen,0.057,59.5,75.5,0.38,1,0,0,18.5,1.8,5,443,0,11,ALLOW
DEP-11335,v1.9.28,8afc3cd,payment-service,production-eu-central,priya.sharma,0.097,64.8,113.69999999999999,0.0,1,0,0,28.2,0.1,15,366,0,6,ALLOW
DEP-11336,v3.6.13,9596370,notification-worker,canary-prod,sarah.jenkins,0.028,44.0,77.7,0.0,1,0,1,33.9,2.2,11,265,0,13,ALLOW
DEP-11337,v1.12.3,3f1ed53,auth-gateway,canary-prod,david.kim,0.162,60.5,111.7,0.0,1,0,0,23.5,3.4,1,220,0,9,ALLOW
DEP-11338,v2.5.12,c7254f4,payment-service,production-eu-central,david.kim,0.048,75.6,128.3,0.16,1,0,0,23.5,1.5,8,378,0,12,ALLOW
DEP-11339,v3.14.18,257631b,auth-gateway,production-us-east,alex.chen,0.153,63.0,82.1,0.0,1,0,0,42.1,0.5,7,241,0,8,ALLOW
DEP-11340,v3.12.6,553ef8c,user-profile,staging-preprod,elena.rostova,0.063,82.3,110.0,0.0,1,0,0,16.9,1.6,6,23,0,8,ALLOW
DEP-11341,v1.15.0,bc32d1a,analytics-pipeline,production-eu-central,ci-bot-auto,0.0,60.7,98.6,0.0,1,0,0,22.8,0.0,5,30,0,8,ALLOW
DEP-11342,v3.14.24,daa77b2,analytics-pipeline,canary-prod,elena.rostova,0.178,66.6,118.8,0.29,1,0,0,22.9,0.0,9,378,0,9,ALLOW
DEP-11343,v2.5.4,1eeffe3,auth-gateway,production-us-east,elena.rostova,0.072,61.8,82.69999999999999,0.0,1,0,0,36.8,0.3,10,312,0,8,ALLOW
DEP-11344,v1.0.8,cb28d15,analytics-pipeline,canary-prod,david.kim,0.0,84.9,113.80000000000001,0.0,1,0,0,20.1,0.0,14,446,0,12,ALLOW
DEP-11345,v2.6.10,8efea73,auth-gateway,production-us-east,elena.rostova,0.189,45.7,81.4,0.4,1,0,0,32.3,1.8,1,75,0,12,ALLOW
DEP-11346,v1.2.0,3d3413c,notification-worker,production-us-east,priya.sharma,0.687,173.9,321.70000000000005,1.5,1,0,1,81.7,6.2,26,889,0,46,ALLOW
DEP-11347,v2.9.23,ebfc1a6,payment-service,production-us-east,elena.rostova,6.742,331.1,914.8000000000001,19.03,0,1,7,544.1,74.3,59,5306,1,100,BLOCK
DEP-11348,v1.4.3,18216a4,analytics-pipeline,production-us-east,ci-bot-auto,0.0,97.9,142.10000000000002,0.0,1,0,0,25.0,2.8,6,313,0,11,ALLOW
DEP-11349,v3.0.17,2fa77b3,order-processing,staging-preprod,ci-bot-auto,0.239,43.4,75.69999999999999,0.0,1,0,1,6.0,1.5,2,382,0,13,ALLOW
DEP-11350,v2.13.14,118258b,auth-gateway,production-eu-central,marcus.vance,0.079,64.4,91.5,0.0,1,0,0,8.6,1.8,7,349,0,9,ALLOW
DEP-11351,v2.1.4,51a2096,notification-worker,staging-preprod,david.kim,0.166,56.1,96.4,0.0,1,0,0,12.5,1.9,8,406,0,11,ALLOW
DEP-11352,v1.10.25,a3f1e2f,payment-service,production-us-east,ci-bot-auto,0.019,53.6,79.5,0.13,1,0,0,21.9,1.8,5,66,0,8,ALLOW
DEP-11353,v2.7.30,6d44483,analytics-pipeline,canary-prod,elena.rostova,0.0,59.0,93.5,0.0,1,0,0,16.2,3.9,1,93,0,5,ALLOW
DEP-11354,v2.14.1,101e435,payment-service,staging-preprod,priya.sharma,0.0,55.0,78.3,0.0,1,0,0,39.4,2.0,3,278,0,5,ALLOW
DEP-11355,v1.8.0,e76fc8f,auth-gateway,production-eu-central,marcus.vance,6.456,769.4,1016.4,20.5,0,2,2,486.8,33.1,68,2212,1,100,BLOCK
DEP-11356,v3.5.28,d51f660,user-profile,canary-prod,elena.rostova,0.0,56.8,113.6,0.24,1,0,1,14.8,3.5,4,72,0,18,ALLOW
DEP-11357,v3.5.16,b35afeb,user-profile,canary-prod,david.kim,0.041,69.5,114.5,0.2,1,0,0,20.0,2.5,6,326,0,8,ALLOW
DEP-11358,v3.15.2,babaf47,auth-gateway,production-eu-central,sarah.jenkins,0.0,54.2,78.1,0.0,1,0,0,15.0,0.9,11,153,0,8,ALLOW
DEP-11359,v1.11.11,3a8e1a3,analytics-pipeline,production-us-east,david.kim,1.61,201.6,269.3,2.45,0,0,1,85.8,17.4,34,1633,0,93,BLOCK
DEP-11360,v3.2.9,4638318,auth-gateway,canary-prod,ci-bot-auto,0.125,76.7,112.1,0.0,1,0,0,17.8,0.2,10,368,0,12,ALLOW
DEP-11361,v1.14.15,7774b5f,search-indexer,production-eu-central,david.kim,8.172,357.0,744.5,23.71,0,2,2,242.9,93.5,103,2811,1,100,BLOCK
DEP-11362,v3.10.15,b7cbee1,auth-gateway,canary-prod,elena.rostova,0.006,65.2,101.9,0.0,1,0,0,20.9,0.0,1,207,0,6,ALLOW
DEP-11363,v2.13.6,41ee09d,notification-worker,production-us-east,ci-bot-auto,0.0,54.6,95.30000000000001,0.0,1,0,0,19.4,0.8,11,274,0,8,ALLOW
DEP-11364,v3.11.13,19cc3e3,payment-service,canary-prod,alex.chen,0.087,72.8,94.8,0.0,1,0,0,33.0,2.9,6,405,0,12,ALLOW
DEP-11365,v3.4.27,1c0e275,notification-worker,production-eu-central,elena.rostova,0.0,52.6,101.9,0.29,1,0,0,23.8,0.0,12,142,0,5,ALLOW
DEP-11366,v3.6.25,974c40e,auth-gateway,canary-prod,alex.chen,0.535,165.4,273.8,0.57,1,1,2,71.1,15.2,32,635,1,76,BLOCK
DEP-11367,v1.13.14,15ce9f2,order-processing,production-us-east,sarah.jenkins,7.26,642.0,1205.8,4.38,0,4,4,428.5,80.1,116,4713,1,100,BLOCK
DEP-11368,v2.15.13,2837ff2,analytics-pipeline,production-us-east,david.kim,0.0,35.6,76.1,0.22,1,0,0,33.4,1.1,6,12,0,8,ALLOW
DEP-11369,v3.4.18,7464deb,analytics-pipeline,production-eu-central,priya.sharma,0.19,77.9,119.7,0.0,1,0,0,33.7,1.7,8,101,0,12,ALLOW
DEP-11370,v1.10.22,a8022ec,payment-service,canary-prod,marcus.vance,0.0,57.5,106.9,0.0,1,0,0,18.5,0.9,1,105,0,3,ALLOW
DEP-11371,v1.9.28,98a3598,analytics-pipeline,staging-preprod,marcus.vance,0.0,91.8,147.0,0.0,1,0,0,17.9,1.4,1,244,0,6,ALLOW
DEP-11372,v1.4.2,38e108e,search-indexer,canary-prod,ci-bot-auto,0.0,74.2,115.30000000000001,0.0,1,0,1,31.5,1.7,15,212,0,17,ALLOW
DEP-11373,v3.14.0,6071e70,auth-gateway,canary-prod,alex.chen,5.897,589.0,1156.6,22.9,0,2,2,374.1,44.2,36,7398,1,100,BLOCK
DEP-11374,v2.8.4,6200078,search-indexer,production-eu-central,alex.chen,5.252,501.0,815.7,9.64,0,4,5,580.5,29.9,111,2202,1,100,BLOCK
DEP-11375,v2.0.27,4237ea5,user-profile,production-us-east,ci-bot-auto,1.316,132.5,223.5,0.68,0,0,1,58.9,15.0,26,1573,0,73,PAUSE
DEP-11376,v3.6.11,bacd436,auth-gateway,production-eu-central,marcus.vance,1.628,138.8,240.5,1.91,1,0,3,101.2,14.9,13,1407,1,75,BLOCK
DEP-11377,v3.1.9,2cb3b21,auth-gateway,production-us-east,elena.rostova,0.215,67.4,112.2,0.0,1,0,1,23.4,1.6,4,436,0,17,ALLOW
DEP-11378,v3.3.8,093845b,payment-service,canary-prod,ci-bot-auto,0.183,33.1,73.1,0.26,1,0,0,42.1,1.6,7,154,0,8,ALLOW
DEP-11379,v2.14.17,2bcbe8d,user-profile,staging-preprod,elena.rostova,0.928,202.8,340.3,0.96,1,1,3,71.6,10.3,34,1168,1,93,BLOCK
DEP-11380,v2.3.2,968500f,user-profile,canary-prod,elena.rostova,1.331,142.5,260.1,3.13,1,0,2,69.3,16.8,44,724,0,75,BLOCK
DEP-11381,v3.2.18,5748e51,order-processing,staging-preprod,sarah.jenkins,0.146,65.1,100.8,0.0,1,0,0,22.9,2.2,3,154,0,7,ALLOW
DEP-11382,v2.4.3,894bc42,user-profile,production-eu-central,ci-bot-auto,0.016,79.6,101.0,0.0,1,0,1,16.2,2.2,14,407,0,16,ALLOW
DEP-11383,v1.10.6,f8f9671,order-processing,production-us-east,alex.chen,0.043,58.2,103.9,0.0,1,0,0,20.1,0.9,3,173,0,4,ALLOW
DEP-11384,v3.11.30,37d1a80,auth-gateway,production-eu-central,sarah.jenkins,6.746,624.4,1155.3,12.93,0,4,3,287.7,43.6,101,7357,1,100,BLOCK
DEP-11385,v2.15.15,8dd3e4e,search-indexer,production-eu-central,david.kim,0.162,29.7,84.8,0.0,1,0,1,18.1,1.0,10,41,0,12,ALLOW
DEP-11386,v1.4.2,be2e033,user-profile,staging-preprod,david.kim,7.53,401.8,680.6,12.67,0,4,7,263.9,65.9,114,5162,1,100,BLOCK
DEP-11387,v1.13.29,d9d6575,analytics-pipeline,production-eu-central,elena.rostova,0.857,168.4,276.7,1.11,1,1,3,50.9,16.4,34,1373,1,91,BLOCK
DEP-11388,v2.0.0,5ef3e65,payment-service,production-eu-central,ci-bot-auto,0.0,42.8,77.8,0.0,1,0,0,20.7,4.2,2,306,0,3,ALLOW
DEP-11389,v2.7.19,a8a5391,user-profile,canary-prod,priya.sharma,0.197,52.0,93.7,0.0,1,0,0,31.0,0.3,2,52,0,10,ALLOW
DEP-11390,v2.1.23,dbc6e7a,auth-gateway,canary-prod,sarah.jenkins,0.0,64.8,97.69999999999999,0.0,1,0,0,21.5,1.9,11,143,0,10,ALLOW
DEP-11391,v2.14.27,0143059,auth-gateway,staging-preprod,alex.chen,0.0,47.7,84.0,0.0,1,0,0,28.1,0.0,14,139,0,5,ALLOW
DEP-11392,v3.13.20,631ea0c,user-profile,staging-preprod,priya.sharma,0.124,38.4,66.5,0.0,1,0,0,22.9,0.2,9,82,0,5,ALLOW
DEP-11393,v3.10.8,f9e3abb,search-indexer,staging-preprod,alex.chen,0.005,93.1,117.89999999999999,0.0,1,0,1,44.5,1.9,11,392,0,18,ALLOW
DEP-11394,v1.10.2,a420e9d,user-profile,staging-preprod,david.kim,0.057,72.1,137.5,0.0,1,0,0,17.1,0.0,4,173,0,10,ALLOW
DEP-11395,v3.6.12,0acbbbb,notification-worker,staging-preprod,alex.chen,0.0,65.5,79.8,0.0,1,0,0,25.2,3.7,13,168,0,11,ALLOW
DEP-11396,v3.1.5,142c4fb,notification-worker,staging-preprod,alex.chen,2.975,692.4,1214.8,10.08,0,4,5,482.1,54.9,84,2225,1,100,BLOCK
DEP-11397,v2.12.5,acee7c5,analytics-pipeline,production-us-east,priya.sharma,0.205,68.9,103.80000000000001,0.0,1,0,0,33.2,2.8,8,443,0,8,ALLOW
DEP-11398,v2.7.2,cb501a7,user-profile,staging-preprod,ci-bot-auto,0.0,57.1,76.2,0.0,1,0,0,28.3,2.2,2,295,0,6,ALLOW
DEP-11399,v1.9.4,71975ad,user-profile,production-eu-central,elena.rostova,0.0,58.2,77.0,0.0,1,0,0,17.8,2.0,8,213,0,9,ALLOW
DEP-11400,v1.6.13,175ac6f,user-profile,production-eu-central,sarah.jenkins,0.0,60.5,76.0,0.0,1,0,0,26.5,1.1,8,273,0,9,ALLOW
DEP-11401,v3.0.18,086c64f,payment-service,canary-prod,elena.rostova,0.0,62.2,99.4,0.0,1,0,0,18.5,0.0,10,284,0,4,ALLOW
DEP-11402,v2.10.19,998e749,user-profile,production-us-east,alex.chen,0.194,55.5,89.3,0.0,1,0,0,33.1,6.5,12,282,0,9,ALLOW
DEP-11403,v1.2.29,3d8d649,notification-worker,staging-preprod,ci-bot-auto,0.0,71.7,98.2,0.0,1,0,0,20.7,0.1,14,190,0,10,ALLOW
DEP-11404,v2.2.17,8cd37bb,analytics-pipeline,production-us-east,priya.sharma,0.0,64.4,81.7,0.0,1,0,0,32.6,1.3,5,314,0,8,ALLOW
DEP-11405,v1.14.17,958b1ae,notification-worker,staging-preprod,alex.chen,0.084,58.0,88.6,0.0,1,0,0,27.3,0.0,11,16,0,5,ALLOW
DEP-11406,v3.12.26,b92fa65,payment-service,staging-preprod,sarah.jenkins,0.021,52.1,76.4,0.0,1,0,0,8.1,3.2,14,70,0,9,ALLOW
DEP-11407,v1.12.5,ba90ae2,analytics-pipeline,staging-preprod,elena.rostova,0.0,82.5,130.3,0.0,1,0,0,14.7,0.0,13,303,0,9,ALLOW
DEP-11408,v1.15.30,3a49c23,user-profile,production-us-east,elena.rostova,0.255,91.3,125.9,0.0,1,0,0,27.1,0.3,12,204,0,13,ALLOW
DEP-11409,v2.6.11,325124c,order-processing,production-eu-central,david.kim,0.085,54.2,64.8,0.0,1,0,0,14.4,1.2,14,224,0,7,ALLOW
DEP-11410,v3.6.21,203157f,analytics-pipeline,production-eu-central,priya.sharma,0.0,64.0,86.1,0.0,1,0,0,18.7,2.5,5,275,0,6,ALLOW
DEP-11411,v1.0.27,8959a31,payment-service,production-eu-central,priya.sharma,1.021,239.0,360.8,3.02,1,0,3,69.0,15.0,26,915,0,88,BLOCK
DEP-11412,v2.10.27,b5a34b5,search-indexer,canary-prod,ci-bot-auto,0.016,45.5,75.4,0.0,1,0,0,32.7,3.1,12,431,0,4,ALLOW
DEP-11413,v2.6.8,f0b8819,payment-service,production-us-east,marcus.vance,0.127,38.1,86.1,0.0,1,0,0,10.3,2.5,11,12,0,6,ALLOW
DEP-11414,v1.2.13,e45d5be,search-indexer,canary-prod,marcus.vance,3.087,845.9,1096.8,5.52,1,2,6,589.3,46.1,42,4053,1,100,BLOCK
DEP-11415,v1.2.4,8211940,auth-gateway,canary-prod,alex.chen,0.0,82.6,100.0,0.0,1,0,0,19.7,0.0,5,95,0,7,ALLOW
DEP-11416,v1.14.26,2e76f5d,search-indexer,canary-prod,ci-bot-auto,0.0,66.4,123.10000000000001,0.0,1,0,0,46.3,1.3,12,356,0,7,ALLOW
DEP-11417,v2.10.30,c27bc14,auth-gateway,canary-prod,elena.rostova,0.139,68.5,109.5,0.0,1,0,0,22.3,1.5,6,170,0,11,ALLOW
DEP-11418,v1.14.22,b7e9fd7,user-profile,staging-preprod,sarah.jenkins,0.093,56.3,90.4,0.0,1,0,0,24.5,2.4,3,443,0,5,ALLOW
DEP-11419,v2.15.11,7f72df7,auth-gateway,production-us-east,ci-bot-auto,0.0,64.2,122.1,0.0,1,0,0,34.3,3.2,7,91,0,5,ALLOW
DEP-11420,v3.1.13,1c71a14,auth-gateway,production-eu-central,david.kim,0.052,69.8,116.8,0.23,1,0,0,37.5,0.0,12,325,0,12,ALLOW
DEP-11421,v3.4.29,e781df0,order-processing,staging-preprod,priya.sharma,1.274,155.5,298.0,0.9,1,0,1,87.0,5.1,29,1328,0,53,PAUSE
DEP-11422,v3.9.20,ebe5163,order-processing,canary-prod,priya.sharma,0.028,54.9,74.9,0.0,1,0,0,20.6,0.0,4,64,0,4,ALLOW
DEP-11423,v1.15.11,5868fcd,search-indexer,production-us-east,marcus.vance,0.217,64.7,99.0,0.0,1,0,0,29.7,2.6,4,53,0,10,ALLOW
DEP-11424,v3.6.20,31751cb,search-indexer,staging-preprod,david.kim,7.574,677.9,1002.3,6.09,0,1,7,286.2,83.2,112,2378,1,100,BLOCK
DEP-11425,v2.4.21,d8e64c8,payment-service,staging-preprod,ci-bot-auto,0.05,71.0,115.4,0.0,1,0,0,10.8,2.3,2,390,0,5,ALLOW
DEP-11426,v3.15.7,efd16c4,user-profile,staging-preprod,david.kim,0.031,75.6,119.89999999999999,0.0,1,0,0,37.9,3.2,1,193,0,6,ALLOW
DEP-11427,v3.14.15,a835c50,auth-gateway,production-us-east,marcus.vance,0.158,86.7,125.2,0.5,1,0,1,25.3,2.5,13,340,0,22,ALLOW
DEP-11428,v3.7.17,9b035bf,notification-worker,production-us-east,ci-bot-auto,0.109,60.4,100.3,0.0,1,0,1,24.7,0.0,11,408,0,13,ALLOW
DEP-11429,v1.6.8,7853ce1,analytics-pipeline,production-eu-central,ci-bot-auto,0.153,65.8,125.4,0.46,1,0,0,12.0,0.4,11,77,0,12,ALLOW
DEP-11430,v1.1.27,4d1126b,auth-gateway,production-us-east,sarah.jenkins,0.053,82.1,121.89999999999999,0.31,1,0,0,27.5,0.0,6,417,0,9,ALLOW
DEP-11431,v1.6.21,c6d717a,payment-service,canary-prod,david.kim,6.655,373.6,623.0,24.58,0,2,7,346.9,40.9,78,6417,1,100,BLOCK
DEP-11432,v3.9.20,979fbba,order-processing,staging-preprod,alex.chen,0.09,50.3,104.6,0.0,1,0,0,34.8,0.0,8,14,0,6,ALLOW
DEP-11433,v2.7.8,5a4df08,auth-gateway,production-us-east,alex.chen,0.994,160.7,298.4,3.29,1,0,1,61.2,16.2,26,1616,0,62,PAUSE
DEP-11434,v2.13.19,9e6546d,notification-worker,staging-preprod,elena.rostova,0.0,71.9,88.60000000000001,0.28,1,0,0,31.4,0.4,13,69,0,11,ALLOW
DEP-11435,v3.13.24,e7156de,search-indexer,production-eu-central,priya.sharma,0.308,183.4,273.9,1.47,1,0,1,85.1,16.1,11,1062,0,42,ALLOW
DEP-11436,v1.6.17,93bfe03,search-indexer,production-eu-central,alex.chen,0.134,69.9,106.60000000000001,0.0,1,0,0,11.2,0.8,3,263,0,8,ALLOW
DEP-11437,v3.6.0,3dc87d3,payment-service,canary-prod,marcus.vance,0.048,94.3,137.5,0.0,1,0,0,37.3,2.1,7,282,0,12,ALLOW
DEP-11438,v1.13.8,9a26466,notification-worker,production-eu-central,alex.chen,0.0,66.8,104.6,0.0,1,0,0,17.5,0.6,4,11,0,4,ALLOW
DEP-11439,v3.7.15,161c5fe,analytics-pipeline,canary-prod,david.kim,0.034,89.1,99.1,0.0,1,0,1,34.6,0.0,6,316,0,15,ALLOW
DEP-11440,v1.1.29,2b6edc8,payment-service,staging-preprod,ci-bot-auto,0.0,82.7,126.5,0.0,1,0,0,35.0,2.4,1,54,0,8,ALLOW
DEP-11441,v2.12.20,b948293,notification-worker,production-eu-central,ci-bot-auto,0.215,73.4,106.5,0.0,1,0,0,27.7,3.1,3,64,0,11,ALLOW
DEP-11442,v1.8.17,7475dda,user-profile,canary-prod,elena.rostova,0.0,55.2,86.5,0.0,1,0,0,8.2,1.4,14,371,0,6,ALLOW
DEP-11443,v1.3.13,0df8558,analytics-pipeline,staging-preprod,david.kim,0.548,237.1,306.8,3.3,1,0,2,104.0,11.8,36,746,0,72,PAUSE
DEP-11444,v1.2.18,0b6fbd0,search-indexer,canary-prod,elena.rostova,0.0,57.8,112.9,0.0,1,0,0,13.3,3.0,13,359,0,9,ALLOW
DEP-11445,v1.12.7,07d1c94,order-processing,canary-prod,priya.sharma,0.752,185.2,290.0,2.24,1,0,1,60.1,9.8,25,1275,0,55,PAUSE
DEP-11446,v3.9.11,41471de,user-profile,production-us-east,david.kim,0.032,63.1,99.30000000000001,0.0,1,0,0,22.6,2.1,6,407,0,10,ALLOW
DEP-11447,v2.3.14,2cf4c29,analytics-pipeline,production-eu-central,sarah.jenkins,5.895,454.2,861.3,12.02,1,2,7,432.2,33.0,54,4824,1,100,BLOCK
DEP-11448,v1.12.7,252d024,payment-service,canary-prod,marcus.vance,0.019,84.7,108.30000000000001,0.0,1,0,0,33.5,0.5,1,405,0,9,ALLOW
DEP-11449,v3.12.16,4b7358e,search-indexer,production-us-east,david.kim,0.19,59.5,84.4,0.0,1,0,0,30.5,0.5,14,100,0,11,ALLOW
DEP-11450,v2.15.20,04c76cc,payment-service,staging-preprod,ci-bot-auto,0.0,57.8,92.3,0.0,1,0,0,35.7,0.0,8,364,0,4,ALLOW
DEP-11451,v2.7.22,3af3eff,search-indexer,production-us-east,alex.chen,0.052,74.4,111.7,0.0,1,0,0,35.5,1.1,12,127,0,11,ALLOW
DEP-11452,v1.13.21,1f1743a,auth-gateway,canary-prod,david.kim,1.163,233.6,370.9,1.19,1,1,3,55.4,7.6,27,618,0,99,BLOCK
DEP-11453,v1.8.7,5a3875c,auth-gateway,production-eu-central,david.kim,0.035,57.1,108.30000000000001,0.0,1,0,0,5.0,1.8,1,323,0,8,ALLOW
DEP-11454,v2.3.9,950c08b,order-processing,production-us-east,priya.sharma,0.053,39.8,78.5,0.0,1,0,0,28.8,2.1,2,360,0,6,ALLOW
DEP-11455,v1.5.12,cca0464,notification-worker,production-us-east,sarah.jenkins,0.855,206.3,336.9,2.79,1,1,3,90.6,7.7,21,795,0,100,BLOCK
DEP-11456,v2.13.19,ff5116c,notification-worker,production-us-east,alex.chen,0.807,171.1,260.9,2.76,1,0,1,63.1,6.8,11,1572,1,55,PAUSE
DEP-11457,v2.4.8,e3a67f0,order-processing,production-eu-central,sarah.jenkins,0.0,69.1,103.39999999999999,0.0,1,0,0,29.4,0.0,10,127,0,10,ALLOW
DEP-11458,v2.6.15,5d672b7,analytics-pipeline,production-us-east,priya.sharma,0.0,63.3,121.1,0.0,1,0,0,24.1,2.8,3,206,0,10,ALLOW
DEP-11459,v1.10.10,a8204a5,payment-service,production-us-east,ci-bot-auto,0.053,57.7,89.7,0.0,1,0,0,23.7,2.1,11,14,0,7,ALLOW
